,Name,Code,Before,Num,Zip,Contact,Address
252,安青创业（北京）科技有限公司,306332657,北京市昌平区北七家镇宏福大厦60413,1346,102208,$侯建青$13331001903$57161569$,北京市昌平区北七家镇宏福大厦60413
253,北京金飞兴材料科技有限公司,67171715X,北京市石景山区八大处园区中原路7号,1347,100041,$鲍惜淳$13651017632$010-66719292$,北京市石景山区八大处高科技园区双园路５号１号楼４０３室
254,北京启能国际能源管理有限公司,306367753,北京市北京经济技术开发区科创十四街９９号３３幢Ｃ座三层３０３室,1348,100176,$张杨$13141027777$67857512$,北京市东城区银河SOHO办公楼C座30楼517室
255,北京磊义达科技开发有限公司,766788145,北京市昌平区科技园区超前路9号B座2043室,1349,102200,$张霞$13901076420$80117116$,北京市昌平区科技园区创新路11号301房间
256,北京中关园科技有限公司,772561836,北京市海淀区紫竹院路广源闸5号七层东区101,1351,100088,$吕武$13161276810$51650567$,?北京市海淀区中关村甲３３１楼８单元８０８室
257,北京智康博药肿瘤医学研究有限公司,57392914,北京市昌平区科技园区富康路１８号科研楼５层５２３号,1352,102200,$陈一友$13641112961$$,昌平区中关村生命科学园生命园路8号院1区11号楼5层
258,北京中联安泰科技发展有限公司,59224789,北京市海淀区安宁庄西路9号院25号楼8层3-807,1353,100080,$武永梅$18800011020$60744722$,北京市朝阳区双井１号优士阁Ｂ座住宅楼２７０２号
259,北京金仪联合科技有限公司,57380956,北京市昌平区科技园区振兴路２８号２号楼３０５室,1354,102200,$廖芳$13520556715$61782190$,北京市昌平区科技园区振兴路２８号２号楼３０５室
260,北京普瑞伯德信息技术有限公司,788950377,北京市海淀区恩济里小区27号楼二层2627房间,1355,100080,$李家馨$$82617730$,北京市海淀区万柳阳春光华家园7号楼一层101室
261,北斗航天新能源科技开发（北京）有限公司,599662763,北京市丰台区南四环西路188号十八区22号楼1至6层101四层401（园区）,1356,100073,$刘贵生$13910062215$$,北京丰台科技园区总部基地18区22号
262,北京未名高智科技有限公司,101925213,北京市海淀区海淀路52号北大太平洋科技发展中心1709室,1360,100080,$罗成思$13810638678$62755555$,北京市海淀区北京大学逸夫苑2928W室
263,北京中科艾内茵科技有限公司,551422568,北京市昌平区科技园区中兴路１０号,1361,102200,$赵立冬$13810357343$57266256$,( 北京市 北京市海淀区中关村北二条1号)
264,易点光源（北京）科技有限公司,669908272,北京市昌平区科技园区创新路7号2号楼2155号,1362,102200,$易晓天$18811330330$69752008$,北京市昌平区科技园区创新路7号2号楼2155号
265,北京万博睿达科技有限公司,661567768,北京市海淀区北四环西路９号楼２１０６F９室,1363,100080,$张立波$13910079178$$,北京市海淀区北四环西路９号楼２１０６F９室
266,北京万家易企业管理有限公司,676621819,北京市石景山区杨庄东路126号星宇大厦520室,1365,100041,$靳晓鹏$13810558777$51620398$,北京市石景山区杨庄东路星宇大厦
267,中天银丰（北京）科技发展有限公司,677439357,北京市海淀区知春路甲48号3号楼4单元8层A室,1366,100098,$胡雨h$13601212171$58731566$,北京市海淀区知春路甲48-3盈都大厦C座4-10C
268,北京惠天听书科技有限公司,682861149,北京市海淀区上地十街1号院2号楼22层2202室,1367,100086,$马春荣$13426129618$01086824520$,北京.北京.海淀.北京市海淀区北三环西路４８号３号楼１６Ｄ－２
269,北京盛丰特科技发展有限公司,757749638,北京市昌平区科技园区白浮泉路10号2-301A室,1368,102200,$袁洪春$$80113681$,北京 北京昌平 北京市昌平区科技园区富康路１８号６０７室
270,北京博雅高科科技有限公司,749396078,北京市海淀区远大路39号1号楼702-2,1369,100089,$马勇$$13311317701$,北京市海淀区昆明湖南路62号远大世纪城四区1-2-10
271,北京顺邦科技有限公司,760103707,北京市海淀区中关村大街11号亿世界10层1081,1370,100080,$李俊春$13501313358$62680005$,?北京市海淀区四道口路１１号银辰大厦８０５室
272,北京紫讯时代科技有限公司,765547657,北京市朝阳区酒仙桥路10号星城国际大厦C座1010室,1371,100016,$王娟$13241917991$58072120$,?北京市朝阳区酒仙桥路乙２１号国宾大厦２１６－１室
273,北京泰星天地国际科技发展有限公司,759616038,北京市海淀区西三旗建材城枫丹丽舍３号楼３单元１０２室,1372,100096,$王庆忠$13601231116$01084852662$,北京市海淀区西三旗建材城枫丹丽舍３号楼３单元１０２室
274,北京大田空调有限公司,721443864,北京市丰台区角门18号名流未来大厦519-521室,1373,100068,$赵淑英$13601298167$87500595$,丰台花乡新发地潘家庙415号
275,北京航天玉弘科技有限公司,775470630,北京市海淀区上地十街1号院2号楼17层1711室,1374,100080,$任新育$13911221243$68470622$,北京市海淀区中关村南大街11号百花苑科技楼A座402#
276,北京鸿锦德数码科技有限公司,748833117,北京市海淀区志新路27号1号楼408室,1375,100083,$王斌$$82679258$,?北京市 海淀区知舂路111号理想大厦1504室
277,一多联合（北京）网络科技有限公司,79065899X,北京市昌平区科技园区超前路５号Ｂ座２２５室,1376,102200,$肖德定$13301335013$62568127$,北京市海淀区中关村东路89号恒兴大厦9H、、、、.北京市昌平区科技园区超前路５号Ｂ座２２５室
278,北京澳京丰科技有限公司,792120368,北京市丰台区西四环南路63-4号利丰楼四层411房,1377,100071,$鲁民生$13901356593$51039078$,北京市丰台区西四环南路７２号５１８室（园区
279,因弗康（北京）环境控制技术有限公司,801145058,北京市昌平区白浮泉路13号,1378,100077,$迈克 马斯顿$$67646933$,?北京市昌平区城北办事处超前路9号
280,北京天宇博通科技有限公司,788985721,北京市海淀区清河安宁庄东路18号2号办公楼203,1379,100085,$李鹏$$82833505$,中国北京海淀区安宁庄西路15号怡美家园会所201室
281,北京当代实力教育科技有限公司,769917969,北京市海淀区五道口东升园华清嘉园16号楼1A,1380,100084,$肖霞$13810446606$62477562$,北京市海淀区五道口东升园华清嘉园16号楼1A
282,北京铁达技术开发有限责任公司,101940843,北京市海淀区北蜂窝２号中盛大厦２３０５室,1381,100038,$江英$$51843810$,北京市海淀区北蜂窝2号中盛大厦2306，，，，，北京市朝阳区北苑路乙108号北美国际商务中心E座
283,北京亿美网科技有限公司,721470301,北京市海淀区上地北京中关村软件园孵化器1号楼C座1332号房间,1382,100094,$李劲松$13801054159$13801054159$,北京市海淀区白石桥路甲54号B306室
284,北京凯士力电子有限责任公司,101850039,北京市海淀区上地信息路1号（国际创业园）B栋402,1383,100085,$王水旺$13911228886$82893987$,北京市朝阳区甜水园西街２４号，， 北京市 朝阳公园南大街68号
285,北京弘韵科技有限公司,680451402,北京市海淀区上地信息路2号创业园D栋205A,1384,100085,$迟立广$13601317428$010-84945447$,北京市海淀区上地信息路2号创业园D栋205A
286,元一科技（北京）有限公司,94874947,北京市丰台区科学城星火路１０号２号楼Ｄ１５室（园区）,1385,100070,$李耀$18600360733$$,北京市朝阳区北苑路乙108号北美国际商务中心E座
287,北京正安融翰科技发展有限公司,773368544,北京市西城区新街口外大街８号10幢108号（德胜园区）,1387,100088,$郑浩$13601213308$62002681$,北京市西城区新街口外大街８号Ｄ座４区４０２号（德胜园区）
288,北京丹鹏表面技术研究中心,718770581,海淀区清河西三旗东路高新建材城二号工业区涂料厂院内,1388,100083,$董骐$13910025745$82924110$,北京市海淀区清河西三旗东路高新建材城二号工业区涂料厂院内
289,北京雷丁科技有限公司,766291892,北京市丰台区航丰路６号（园区）,1389,100070,$王裴$13381422690$63710307$,?北京市丰台区航丰路６号（园区）
290,诺科方铭（北京）科技发展有限公司,777085277,北京市海淀区安宁庄西路１５号院怡家园５号楼３单元２０１室,1390,100085,$钟亮$13911806904$88114979$,北京市朝阳区朝阳路5号院新天地3-2-2801
291,北京菲斯凯顿科技有限公司,775456409,北京市海淀区知春路51号慎昌大厦5层5276室,1391,100086,$张安平$$62118251$,北京市海淀区中关村东路123号都市网景C座1701
292,北京英软通科技有限公司,764200301,北京市海淀区上地信息路２号国际科技创业园２号楼２３层Ｃ户,1392,100085,$邴炜$$82893191$,北京市海淀区上地信息路２号国际科技创业园２号楼２３层Ｃ户
293,北京华汇智业科技有限公司,76849647X,北京市丰台区纪家庙８号２２号楼１１２房间,1393,100071,$钱擎$13522523480$63804476$,北京市丰台区纪家庙８号２２号楼１１２房间
294,北京娜小妞文化传播工作室,56748670X,北京市朝阳区建国路29号兴隆家园15楼1201室,1394,100025,$谢娜$13810825817$$,北京市石景山区八大处高科技园区西井路3号3号楼6889房间
295,北京东旭投资发展有限公司,76605380,北京市丰台区科学城海鹰路９号２号楼二层２６７室,1396,100071,$李兆廷$13833391155$84417940$,北京市丰台区科学城海鹰路9号2号楼二层267室
296,北京中航德凯环保设备有限公司,57907119X,北京市昌平区科技园区超前路9号B座2184室,1399,102200,$刘咏梅$13801312093$82850009$,北京市昌平区科技园区超前路9号B座2184室
297,谷栗科技（北京）有限公司,593854764,北京市丰台区西四环南路88号1幢132-2室（园区）,1400,100070,$牛玉轩$18801055999$63806458$,北京市丰台区海鹰路5号119室
298,中科（北京）生物工程研究所有限公司,58581659X,北京市昌平区科技园区超前路９号院３号楼Ｂ座２３５１室,1401,102200,$李春敏$13701267702$$,北京市昌平区科技园区超前路9号院3号楼B座2351室
299,北京鼎盈视盟网络科技有限公司,789996182,北京市海淀区花园路6号2号楼4425室,1402,100081,$翟健新$13901325756$84585388-616$,北京市朝阳区北京市东城区朝阳门北大街8号富华大厦D座D6B室
300,北京田园老农电子商务有限公司,59065242X,北京市朝阳区利泽中园106号楼2层202A-8号房间,1403,100102,$张会来$13911662201$$,北京市?朝阳区?管庄郭家场雷博产业园1号
301,北京中康博爱康复技术开发有限责任公司,700380462,北京市丰台区西四环南路88号236、238室（园区）,1405,100068,$董浩$13601248326$87569757$,北京市丰台区 角门北路10号
302,北京万蝶网络科技有限公司,752638015,北京市北京经济技术开发区文化园西路8号院4号楼1904,1406,100085,$项方伟$13501034308$67871109$,北京市海淀区上地信息路１２号中关村发展大厦Ａ２０２
303,北京博爱欣荣科展装饰工程有限公司,677426740,北京市石景山区杨庄北小区2号楼2单元104号,1407,100041,$窦素杰$13691033375$$,北京北京市石景山区北京市石景山高科技园区西井路3号楼1802?
304,北京派克英生物技术有限公司,668416487,北京市昌平区科技园区火炬街２３号１０１室,1408,102200,$李光建$18361595739$18361595739$,北京市昌平区科技园区火炬街２３号１０１室
305,北京华美亚讯科技发展有限公司,96656767,北京市昌平区马池口镇昌流路７３８号１６号２层２１３室,1409,102200,$白玉洁$13269308566$$,北京市海淀区中关村南二街７号２１０室
306,北京希格玛仿真技术有限公司,95575981,北京市海淀区中关村东路1号院3号楼13层1348,1411,100085,$周永发$18601248113$56243445$,北京市朝阳区四惠桥东南角尚8工业设计创意园B4-102
307,北京中科正泰节能环保技术有限公司,798541251,北京市海淀区首体南路20号国兴家园6号楼1806（住宅）,1412,100097,$陈学敏$13552521128$65560795$,北京市海淀区首体南路20号国兴家园6号楼1806（住宅）
308,水穿石（北京）实验设备有限公司,82823878,北京市昌平区科技园区永安路２６号孵化器大楼配楼一层１０２号,1413,102200,$胡勋霞$13910723213$$,北京市昌平区科技园区永安路２６号孵化器大楼配楼一层１０２号
309,北京钢研新冶工程技术中心有限公司,772567234,北京市海淀区大柳树南村１９号南院工艺楼８０１－８１０,1414,100081,$张启富$13611165141$62187050$,北京市海淀区大柳树南村１９号南院工艺楼８０１－８１０
310,北京百年恒丰技术有限公司,742309920,北京市丰台区科学城海鹰路5号A109室（园区）,1416,100071,$陈雷$13901196792$87952520$,朝阳区大郊亭中街2号华腾国际1-1102，，北京市丰台区西四环南路８８号Ａ４０３室（园区）
311,信纳克（北京）生化标志物检测医学研究有限责任公司,795100856,北京市昌平区生命园路２９号Ｃ座２层Ｂ区,1417,102200,$杨志伟$13910332067$$,北京市昌平区生命园路２９号Ｃ座２层Ｂ区
312,北京四维航遥信息技术有限公司,738206822,北京市海淀区紫竹院路88号紫竹花园D1103室,1418,100089,$汤义江$$88552397$,北京市海淀区紫竹院百胜村１号
313,北京盛世天泉科技有限公司,77040591X,北京市海淀区阜成路４２号中裕商务花园６Ｃ－２０１室,1419,100036,$李永军$13801182787$88126688$,北京市海淀区阜成路４２号中裕商务花园６Ｃ－２０１室
314,北京九州巨象科技有限公司,780203318,北京市昌平区科技园区中兴路10号A202室,1423,102200,$崔秀桃$13811329268$82791898$,?北京市昌平区科技园区振兴路９号３１７室
315,北京桑原中江软件有限责任公司,802051985,北京市海淀区上地信息产业基地开拓路7号1幢3307室,1424,100088,$保文$$82781036$,?北京市海淀区罗庄西里５号楼１０５室
316,北京信联科汇科技有限公司,69766966X,北京市昌平区科技园区振兴路28号2号楼313室,1425,102208,$李爱平$13611344089$82239869$,北京市昌平区小汤山镇沙顺路79号8层802
317,北京盈诚科技有限公司,07854282X,北京市昌平区科技园区超前路5号4幢3层321室,1427,102200,$丁榕$13801015134$$,?北京市海淀区西三环北路21号久凌大厦南楼1005室
318,北京铸洁环保技术开发有限公司,580873851,北京市海淀区上地十街1号院四号楼16层1612,1428,100085,$王钦寿$15300032055$52875548$,北京市昌平区科技园区中兴路10号1号楼2层A227室
319,北京泽通顺达机械有限公司,678212699,北京市顺义区南法信镇南法信大街118号天博中心C座5层502室,1429,101300,$陆宝霞$$69461329$,北京省北京市市顺义区南彩镇南小营村东西大街235号
320,北京瑞博通视科技有限公司,690836656,北京市朝阳区大屯路科学园南里--风林绿洲I乙号楼2204号（电子城科技园集中办公区136号）,1431,100026,$谢承锋$13911561710$13911561710$,西大望路3号院3号蓝堡国际中心1座1806/1807
321,恒诺卓越（北京）科技有限公司,775456783,北京市海淀区清河西三旗环岛东南角95号楼310室,1432,100096,$李海峰$13911108193$56875786$,北京市海淀区西三旗转盘东路３号沁春家园８号楼３单元４０１号
322,北京中电教育培训中心,700343434,北京市昌平区回龙观华北电力大学行政楼407,1433,102206,$班钦东$13581705855$61773230$,北京市朝阳区北苑路乙108号北美国际商务中心E座
323,北京方鸿智盛生物科技有限公司,690821964,北京市海淀区中关村大街18号8层04-36,1434,100081,$杜团结$13811719111$81921803$,北京市海淀区中关村大街18号8层04-36
324,北京华麦新技术有限责任公司,102678752,北京市昌平区科技园区创新路7号2号楼2599号,1435,102200,$韩健$$64251507$,北京市朝阳区华严里38号
325,北京文成浩宇管理顾问有限公司,82843940,北京市朝阳区大屯路科学园南里－－风林绿洲Ⅰ乙号楼２２０４号（电子城科技园集中办公区０１４号）,1436,100101,$甘广成$13718018898$89527287$,北京市朝阳区大屯路科学园南里－－风林绿洲Ⅰ乙号楼２２０４号（电子城科技园集中办公区０１４号）
326,北京中汽杰瑞专用汽车研制开发有限公司,749375154,北京市昌平区科技园区振兴路９号,1437,102200,$许卫$13701097008$82910178$,北京市昌平区科技园区振兴路９号
327,北京易通科讯科技有限责任公司,773371938,北京市海淀区中关村大街18号中关村科贸电子城4B026号,1439,100080,$丁焱$$81976727$,北京市海淀区中关村大街18号中关村科贸电子城4B026号
328,北京海天视野制镜新技术有限公司,747534182,北京市海淀区圆明园西路圆明园花园E03号楼1单元101室,1440,100094,$王长和$13001186882$88454684$,北京市 海淀区五道口华清7号楼707
329,北京管畅水泥制品技术服务中心,721447849,北京市昌平区昌平镇振兴路２８号,1441,102200,$丛沛$13801234230$64666828$,北京市昌平区东环路１４２号
330,中元天舜（北京）投资咨询有限公司,79212246X,北京市海淀区清河小营（雄狮机械厂）6幢2层238室,1442,100096,$李书香$18511333471$59813098$,北京市海淀区清河小营（雄狮机械厂）6幢2层238室
331,北京清大天眼视控科技有限公司,663129710,北京市海淀区城华园1号楼1层0102,1443,100085,$郝晓谷$13910120839$58768349$,北京市朝阳区富力城
332,北京普力司达科技有限公司,759644610,北京市昌平区科技园区富康路１８号３１９室,1444,102200,$郑华林$15911041127$58612679$,?北京市朝阳区广渠门外大街8号优士阁B座3006室
333,北京美华环球信息系统科技有限公司,763531432,北京市海淀区农大南路1号院2号楼2层办公B-207-A002,1445,100082,$高世川$61198028$61198028$,北京市丰台区科学城帝京路５号城市经典Ａ－４０３
334,北京启辰信息科技有限公司,777071465,北京市海淀区丰慧中路7号新材料创业大厦4层412,1447,100080,$高恩兴$13611376735$58711303-8000$,北京市海淀区科学院南路2号融科资讯中心C座B1-23A
335,北京航天高科自动化科技有限公司,397913958,北京市昌平区科技园区创新路7号2号楼2358号,1449,102200,$熊朝晖$13910108371$88878823$,北京市昌平区科技园区创新路7号2号楼2358号
336,北京中联环洁通节水技术有限责任公司,634398452,北京市海淀区阜成路115号丰裕写字楼A3C-1,1450,100044,$刘成$$88082160$,北京?海淀区?三里河路15号中建大厦B座11层
337,北京东方龙舟石油科技有限公司,743336023,北京市昌平区科技园区白浮泉路10号拓然家苑5号楼1-1101,1451,102200,$乔国洪$13581650298$$,北京市昌平区科技园区白浮泉路10号拓然家苑5号楼1-1101
338,北京国力精品建材技术有限公司,757701802,北京市昌平区科技园区富康路,1452,102200,$张玲敏$$80106033$,北京市昌平区科技园区富康路18号
339,北京谷田兴盛农业科技股份有限公司,792148838,北京市海淀区天秀路10号中国农大国际创业园1号楼A514-2室,1453,101214,$岳景雨$13901229905$60900768$,北京平谷区马昌营镇王各庄村东1号马昌营镇工业开发区
340,北京晨云数码影像科技有限公司,790675693,北京市海淀区花园路甲１３号院１０号楼５０２室,1454,100088,$刘昭$13911856180$82257634$,?北京市 海淀区花园路甲13号院 A座
341,北京三木泰工程技术有限责任公司,773363612,北京市海淀区知春路51号慎昌大厦五层5378号,1455,100083,$杨红兵$13301121152$82028869$,北京市海淀区知春路51号慎昌大厦五层5378号
342,科汉照明（北京）有限公司,57372403,北京市昌平区马池口镇东联哈尔院内,1456,102200,$王君$13911005718$$,北京市昌平区马池口镇神牛环岛东100米
343,北京市铁路光电研究所,102223037,北京市丰台区科学城海鹰路9号综合楼2层2号【园区】,1457,100070,$王竹青$13381109438$63737664$,北京市丰台区科学城海鹰路9号综合楼2层2号【园区】
344,北京凯盛绿能科技有限公司,07172759X,北京市昌平区科技园区创新路７号１号楼２０７６号,1458,102200,$韩晓东$18710052063$65667069$,北京海淀清华科技大厦（无具体）
345,北京东方常明信息技术有限公司,09755640X,北京市丰台区西四环南路１０１号２００８室,1459,100069,$张淑玲$13146245821$$,丰台区西四环南路101号丰台创新大厦2008室
346,北京勤达远致新材料科技股份有限公司,91863660,北京市昌平区科技园区创新路７号２号楼２２２２号,1460,100026,$王宝刚$15811000602    $$,北京市昌平区科技园区创新路7号2号楼2222号
347,北京市天元济技术开发公司,102278118,北京市石景山区谭峪路军营内,1461,100041,$李景俊$$13601137433$,"
北京市石景山区八大处高科技园内实兴大厦４１５６室"
348,北京疆拓科技有限公司,306316913,北京市昌平区科技园区振兴路２８号２号楼Ｄ－０１６房（昌平示范区）,1462,102200,$梁栋$18800110973$60726720$,北京市昌平区科技园区振兴路28号2号楼D-016房
349,北京东方学园教育高科技有限公司,735109162,北京市丰台区宝隆温泉公寓2号楼401号,1463,100070,$吴炜强$13910053912$64227110$,北京市丰台区宝隆温泉公寓2号楼401号
350,北京斯维浩特新材料科技有限公司,76566799,北京市北京经济技术开发区经海二路２８号３幢１层１０２,1464,100176,$韩文艺$18500025616$$,"北京经济技术开发区经海二路28号3幢1层102
"
351,北京紫荆宏业科技有限公司,80452807,北京市昌平区科技园区生命园路4号院1号楼6层1单元705,1466,102200,$李之功$15011107472$18911411418$,北京市昌平区科技园区生命园路4号院1号楼6层1单元705
352,北京巨源高科技发展有限公司,634366397,北京市海淀区长春桥路6号（国家行政学院后勤楼）508室,1467,100089,$张琪$13311126559$68920360$,北京市海淀区中关村南大街12号区划所办公楼5层
353,寰飞翔（北京）科技发展有限公司,597748387,北京市昌平区科技园区富康路18号318室,1468,102200,$任方永$15699755669$$,北京市海淀区西三旗上奥世纪中心A座三单元1804
354,北京泰德晟康生物医药科技有限公司,571219217,北京市昌平区回龙观镇生命园路２９号Ｂ座２１６号,1469,102208,$林江峰$13911158990$$,北京昌平区回龙观镇生命园路29号创新大厦B座216号
355,北京新国维仕嘉科技有限责任公司,751333076,北京市昌平区科技园区昌怀路１５５号,1470,102200,$刘金仙$$68003750$,"北京市昌平区科技园区创新路９号
"
356,北京天鸿瑞达科技有限公司,690833041,北京市丰台区西四环南路101号丰台科技园创新大厦3007室（园区）,1472,100070,$朱鸿宾$13581749988$63747859$,"
北京市丰台区西四环南路101号丰台科技园创新大厦3007室（园区）"
357,北京亿家清泉环保科技有限公司,94562898,北京市昌平区科技园区超前路５号４幢６０２室,1473,102200,$李秋玲$18610153033$89780114$,"北京昌平昌平县城科技园区超前路5号４幢６０２室
"
358,北京新鸿基东方科技发展有限公司,633612509,北京市海淀区上地东里一区4号楼701-708房,1474,100085,$秦碧明$$62987788-661$,"
北京市海淀区上地科贸大厦七层"
359,北京和诚普信科技有限公司,75824165X,北京市海淀区西直门北大街60号金晖嘉园二期公建I段首钢综合楼1116号,1475,100088,$张文$13911261501$62296895$,"
北京海淀区西直门北大街甲43号金运大厦B座1106室"
360,北京博雅康泰生物工程科技有限公司,761435930,北京市海淀区林业大学北路11号3号楼5门701（住宅）,1477,100080,$王文$13910951619$13910951619$,北京市海淀区林业大学北路11号3号楼5门701
361,北京新兴超越科技开发有限公司,102666452,北京市昌平区科技园区创新路7号2号楼2321号,1479,102206,$孔庆堂$13901153052$80712591$,北京市・昌平区 沙河镇巩华城大街88号
362,华建电子有限责任公司,100026718,北京市海淀区学院路３０号科群大厦,1480,100083,$洪琳$$58930176$,北京市海淀区学院路３０号科群大厦
363,北京永嘉基业科技有限责任公司,102679173,北京市昌平区科技园区超前路5号B座3层309室,1481,102202,$曾建军$13801181556$63423171$,"北京市昌平区科技园区超前路5号B座3层309室
"
364,北京恒瑞美联科技咨询有限公司,600378349,北京市海淀区上地三街９号金隅嘉华大厦Ｄ座４０８,1482,100081,$胡海芳$13811514507$62968301$,北京市海淀区学院南路７０号办公楼２２２房间
365,北京华育天成科技有限公司,671745724,北京市丰台区南三环东路25号14号楼321005室,1483,100078,$王志明$$52201819$,?北京市海淀区彩和坊路10号1+1大厦12层
366,北京中科金美华基因科技有限公司,796722243,北京市昌平区科技园区超前路9号B座262室,1485,102200,$张丽君$$64096479$,北京市朝阳区 东三环劲松三区甲302华腾大厦
367,北京世纪网盛科技有限公司,66842345X,北京市海淀区德胜门西大街15号9号楼1层A2区,1487,100081,$李俊$13810405935$01086328871$,北京朝阳区朝阳路8号朗廷大厦三层 A座3层
368,北京易搜科技有限公司,760125674,北京市海淀区城华园1号楼2301室,1488,100083,$李春洪$13701229320$82410012$,北京市海淀区城华园1号楼2301室
369,北京惟达讯科技有限责任公司,101953126,北京市海淀区知春路锦秋知春花园9-18C号,1489,100088,$付保钢$$82356001$,北京市海淀区白石桥路3号（北京友谊宾馆６４２３２号房间）
370,北京迪普爱信息技术有限公司,599666297,北京市朝阳区酒仙桥东路９号院３号楼七层,1490,100015,$王远功$18001173862$59639190$,北京市海淀区三里河路1号西苑饭店3-5327
371,北京宇润环境工程有限公司,717750714,北京市海淀区天秀路10号中国农大国际创业园3号楼4009,1491,100091,$张震霖$13321118119$68536269$,北京海淀天秀路中国农大国际?创业园3号楼4009
372,北京立联票务有限公司,683575072,北京市昌平区昌平镇北环里５１号楼１层3号,1492,102200,$闫永利$$80112191$,北京市昌平区昌平镇北环里51号楼1层5号
373,北京兴维科技有限公司,89646456,北京市西城区德外大街11号5号楼310室（德胜园区）,1493,100036,$苏幻霞$13910817779$57128088$,北京西城德胜门北京市西城区德外大街11号5号楼310室
374,北京君屹通达科技有限公司,95179129,北京市海淀区上地三街9号C座C301-154,1495,100080,$魏林涛$13522925585$13522925585$,北京市海淀区上地三街9号C座C301-154
375,北方国通（北京）光电科技有限公司,699569945,北京市海淀区上地东路1号院2号楼409室,1497,100085,$何江$13641054801$82897797$,北京市海淀区上地东路1号院2号楼409室
376,北京四方胜拓软件技术有限公司,759638229,北京市海淀区学院路29号眷25号楼2单元705室,1498,100083,$袁衡斌$13701097567$64946157$,北京市朝阳区安惠北里逸园22号楼610室
377,北京华夏民生科技发展有限公司,802096163,北京市海淀区小南庄42号楼301室,1499,100089,$栾继国$$62539111$,? 北京市海淀区万柳东路怡秀园8号楼二层大食客中心
